"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Caribbean small states","CSS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","39.3664109472327","44.0341582574509","47.0983428605527","48.6297661828127","54.3967123452473","56.751658205803","57.0485794390632","54.6560051613486","59.7506089387169","61.500115145047","64.8182484301042","63.1738433587972","61.7666146970177","62.7527828682529","64.3745593727699","62.9856556113481","60.5203586029404","60.889826548604","61.6407323149597","62.0258907019858","65.2892431177098","60.4657760421747","62.7306555209882","74.634105937443","94.2494653357428","104.153828013694","101.371236768221","100.000102337149","101.299209192564","105.137533404237","106.968149700955","107.454789651477","112.325904128141","115.665926730179","116.366837446466","116.809125301782","128.917046748892","133.544879259308","133.084773658949","133.928764049792","135.538652788605","141.399028509356","145.519477935617","149.387138624789","154.560784914916","159.877064220183","166.79445052939","173.701956704988","",
"Curacao","CUW","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.5844683344813","59.3285230279198","61.3924286416425","62.6058838164223","64.2048120494324","65.2748108196042","68.1467222345125","73.1226546618013","96.8067933190788","100","101.262788202349","102.64254919805","103.293597072945","104.659141188046","105.816533471148","107.338590404201","109.14352533372","109.712557271278","110.106023310147","112.195642782311","",
"Cyprus","CYP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","15.762681784182","17.0282272162694","18.5432091345133","20.5965068901089","23.3022092360782","26.600250941434","29.8957167442988","32.9907008265663","34.6549510745577","37.4903913550041","39.6152375006989","41.2595348588035","42.8529156726751","44.2215060940462","46.3227988237444","48.8395743647074","50.7384599012296","53.8037643158019","56.3880307779527","59.3602338826519","67.3662710664361","69.1454285335485","70.6921267646776","72.0816754543205","73.7409780290143","75.7639877604638","78.5372004523654","78.7700323382491","83.0139087972723","85.2629493299662","86.9848768493143","89.6694228771071","93.3801525089319","97.7841093838106","98.048587621645","100","101.824860649304","103.560370612237","102.32527050032","100.652843889034","99.4783363267612","98.8911369576623","100.421885502881","",
"Czech Republic","CZE","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32320160956","35.8501969861923","40.2802999808488","48.7427088171749","54.758517659871","59.7455766459863","65.7041743572103","71.2001878582092","78.2791411132442","80.6260552786223","82.0501564695639","86.0613475223647","88.3983080124157","89.4202537026408","92.8829577507507","92.951375296618","93.5935987142863","96.886359043347","98.8765406011047","101.446062508534","100","100.020952612382","101.481233188682","102.934340842684","105.48708857045","106.716960995849","108.035900609253","109.444499183757","",
"Germany","DEU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","34.7386411226767","37.3861898425969","39.0804785581175","41.5423586606974","44.5646858100716","47.0899988403904","48.6468857713759","50.1552886348887","51.9337158345042","54.1555132527209","57.1076328588147","59.4920128846896","62.2173768288888","63.9644025280613","65.2367480970701","66.6228500445658","68.6212311599294","69.4993520715852","70.6742117105984","72.708969439663","75.1786339308718","77.4979547393009","81.5951190243747","84.9695080198669","86.8083983996339","88.5233203622079","89.074003386904","89.3077491489797","89.8508496286155","90.1365553010715","89.7311319963784","90.876998281948","92.1043390757735","93.2159150160805","94.2354434260033","94.820357507027","95.108654399936","96.7230165930834","97.5343212118535","99.2479935781754","100","101.070476908085","102.627259479802","104.64428590507","106.522010004475","108.66634728987","110.110752003851","111.803670596028","",
"Djibouti","DJI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100.840368904401","103.228585610275","102.532778004213","102.992991375484","",
"Dominica","DMA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","26.6264218806852","29.9998636326249","35.3874702025087","41.3006719225113","42.0267223006358","44.0082287760007","47.2910114867716","50.2126069362635","54.1965799056945","57.2540685554944","60.5140408164653","63.2364824024917","68.5530338476775","70.7516942293109","76.1661157714352","79.5065555193922","81.6374294211456","87.8744978370971","88.5634145452612","91.4546035664844","92.7761319693171","95.1326338851895","97.5451915273972","95.8065392454003","97.8032866584631","98.5766748683593","95.5017656114484","99.1230829249019","97.6873022827505","100","101.525168937218","103.056713228977","111.30521542837","111.635457405114","113.517224133381","111.290823659804","115.653232392101","115.549563382637","122.489676927638","127.128306819431","121.292901247827","",
"Denmark","DNK","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","7.95144767769358","8.29388674165336","8.84426116113381","9.35488323518328","9.78623982199229","10.5139905895458","11.2323756846852","11.9343995703395","12.7697071925317","13.6602473542148","15.1268643406137","16.2531219396964","17.8136861152794","19.7055378597966","22.3197037818414","25.3007106965653","27.6739242066345","30.1302233768957","32.8283007591761","35.1488664351241","38.2456906956043","42.3355939594125","46.6303542315103","50.0744439277862","53.0584985355647","55.335255196991","56.616552344362","59.3084992574818","61.6480285318011","64.7090183330695","66.3930158114269","68.1587253479302","69.2873346474957","69.6891681728385","70.7801388116921","71.6878494537386","73.1317862179199","74.6045622129415","75.5238485202971","76.7962376356437","79.1139131072485","81.1062889150532","83.0103907860868","84.2404381965552","86.0059404594861","88.5055963892031","90.3431542609923","92.5405359953039","96.3668323536901","96.8766348684174","100","100.638645461312","103.028994883895","103.94407196073","105.016909441723","105.753199685522","105.704083496506","107.348142884309","",
"Dominican Republic","DOM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.50447084918254","0.502362461727019","0.540743902919157","0.579625569413103","0.591833967239924","0.585579114681796","0.571767001314338","0.581980518379913","0.605449045077937","0.622586182860361","0.635733374665145","0.64326197992291","0.694899077824177","0.726213987305924","0.854820510582481","0.999685137935373","1.02834862453454","1.13711043447705","1.14902802117484","1.27669404403694","1.45395540833291","1.55925404704805","1.67638560460837","1.7869666753214","2.21913188660765","3.07055263397316","3.35879373327948","3.84323083218001","5.5164148684651","6.81877479699714","10.25947831066","20.8227850427365","21.9822581123158","23.0778017722376","25.4169390662132","27.8702801346547","28.8930460730574","31.6238240170617","33.6808592937064","34.9722354430887","37.4929512186947","39.7578024835995","42.5093083352634","56.7335778295682","82.3580414920294","87.1193672832795","92.9051777091256","100","110.391687513919","114.253350539809","120.472632636412","130.183636606288","136.820634742368","143.241379680192","146.173024289341","147.109705484191","148.392345974505","153.842252946876","",
"Algeria","DZA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.60989503670641","1.66578608925847","1.70495336860859","1.71431922119301","1.743380066043","1.76955397940519","1.80172118897389","1.82536051001563","1.88271436486396","1.91888289954364","2.01368426785364","2.35907066547775","2.25040099491743","2.46706086314757","3.67336950893579","3.89061339385548","4.31237894638038","4.82672067070991","5.31350129406648","6.05674524297472","7.62314304541028","8.71736895945429","8.88646797749878","9.49117398500089","10.2916126708939","10.8033658281428","11.0632238592061","12.0414363721616","13.1325065239059","15.2352011954588","19.8453119136256","30.5198281855617","37.2116406669071","42.2815126148111","54.5759817338696","70.1721805169874","87.0288744025848","93.1226040304469","90.2068526995893","100","122.65476746787","122.064174982016","123.665032120068","133.964889505228","150.370063541687","174.6049340409","193.049431260813","205.44950154663","236.997258786042","210.477754974464","244.326192130177","288.893512138932","310.506611089832","310.314580931733","309.414260673251","289.262521775783","293.633989558612","306.638961201088","",
"East Asia & Pacific (excluding high income)","EAP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","20.875082231853","18.5119304535215","16.6618915701033","19.6086179794376","22.457315121832","23.1298170072845","23.6195108465737","23.7312754101254","23.5472997785264","27.1142924509183","23.3355414484855","21.1235723997802","23.2675401791152","24.9422176990109","38.0317835222719","40.1523707133494","43.9643217908576","52.4761301827451","53.6777796415916","61.5224977862164","74.833316034206","86.4260786722163","78.4902857322531","67.7804233950549","65.1225124293778","63.5334321893772","54.8354356899273","50.0641967617908","44.249840477616","46.6251623624832","49.3357764173275","52.7346761180974","55.0039702197629","56.4570490932184","64.9305291436199","68.3215605896208","69.3396576140965","74.1977140132887","71.3910524921529","52.6152108039664","48.5564383146979","62.3533999061144","69.8889793956737","77.292379814506","80.5864617806487","86.8179799841951","93.7642091399483","100","113.847318899427","114.593630834947","123.148137016917","130.12159330682","136.608484020484","140.836583556647","145.104922216934","141.490328484162","144.180974753378","146.987310714795","",
"Egypt, Arab Rep.","EGY","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","1.29305019209435","1.31386793084009","1.3190712008972","1.3311455975502","1.34262400137592","1.41599246432219","1.45494921531765","1.49615357051205","1.52310574703204","1.53538670410146","1.72755837078157","1.75047840079464","1.80997880043643","1.94305957396909","2.12619254860621","2.33166522917417","2.6005826851964","2.9214404219759","3.20036850138184","3.95245079914195","4.69858889315565","4.34609005479318","5.42091545696667","6.11001487946243","6.61393546100953","7.37956739214806","8.32969936070488","9.36836060516052","10.6253654802579","12.6587846887873","14.904839359114","17.3082851244463","20.4844905677161","22.2111498654253","24.0877413912467","26.8336816408787","28.7409304946208","31.579464528799","32.3303236095024","32.6275800551288","33.9145446043431","34.54796650177","35.6416096964955","38.0572175168272","42.4984599175067","45.1387742767188","48.4609780098842","54.5649967145077","61.2241004380149","68.0723480700958","74.95232813894","83.6940004433432","100","108.712674574885","120.940267999092","132.950712653683","141.254366299984","173.647600460391","",
"Euro area","EMU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.8853445391801","52.1538499777644","57.5946165493151","63.2446716881269","68.9840213409517","71.6724331441465","78.2011992584371","80.0143420347927","100","115.077269936283","133.660715433392","162.896112074671","203.293184330462","218.791625236173","243.720751218371","261.483627531147","303.520311073521","393.072482808282","438.565738424941","497.074138358542","","","","","","","",
"Spain","ESP","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","2.57223658094262","2.63567796041629","2.79634471458839","3.01572843507247","3.20434173011621","3.49801537659684","3.78393417616733","4.10699584661242","4.34976571467424","4.57305009114005","4.97406081299771","5.36432668573459","5.82125600226779","6.51105128018414","7.54924553191927","8.81614344642905","10.2699186045833","12.6713408603261","15.2855705491385","17.8736670285427","20.2606643507252","22.7630979636045","25.8548555359136","28.9275100989449","32.0704070395493","34.8270122846614","38.615779037308","40.9111775295817","43.3397166586995","46.328507639905","49.7226504721256","53.1709856369677","56.739168832894","59.3135618038231","61.6148342834139","64.6543739883173","66.8983471176347","68.4917506977433","70.2264822495107","72.0979039642468","74.4598849890024","77.49774827922","80.6867692254678","83.8488101611393","87.1367531742371","90.7524851544146","94.3628006253569","97.5061572466056","99.5883440886693","99.8398383394261","100","100.028968199458","100.096938028972","100.450891156403","100.255028111053","100.867461777699","101.153223545584","102.119059424404","",
"Estonia","EST","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0350357390959","43.6739441777424","48.115573458254","51.9134470915987","55.7787368803444","57.8763125283589","61.5375486474749","64.6439316394171","67.4193503012195","70.7009231880012","74.9936746140496","81.6515418413726","91.0500091406459","97.8722110994999","98.293734739171","100","105.260896423585","108.586879821701","112.447950450263","114.103240971146","115.525187069061","117.365147935974","122.033089604206","",
"Ethiopia","ETH","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","6.25909862941226","6.52639540851903","6.70279593511906","6.51954283853366","8.59195967651591","8.13889228621509","7.64083342415735","7.87811978987998","8.31809165907053","8.59020759747722","10.229587733194","11.8184704327412","13.3994111643411","13.7921588567552","15.5446414663651","15.5818145987397","15.6140152854019","15.5905713357942","15.9371065451932","17.4455088893258","16.4414613509098","15.8460446444254","17.8692641904089","18.5681958811552","20.4019002770929","22.7587991638672","26.6779962627009","34.7645432745248","43.1589342675923","43.7823962845097","52.5659659349955","70.1973294708744","73.6383880300425","81.7251999043101","90.581386153143","99.9999867642239","106.324320671813","",
"European Union","EUU","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.89322319326453","7.26144387482147","7.55000965980575","7.93857922010533","8.50823327838658","8.93562650471676","9.35773152782725","10.0466537466132","11.2586585968966","11.7259296207446","12.5641211839329","13.4893551920571","14.6014271234339","16.6123418955091","20.2789179556496","23.0303601717042","26.0530215516727","28.5068676290867","30.6318239512571","33.175790650734","36.3724717341771","40.6110743907379","44.2935738071108","47.926110152834","51.9796737303369","54.6963710926136","57.3145999671131","59.7651770434537","64.3542274541369","68.5589136401353","72.1254051655136","73.2496630727763","73.9302797696322","75.2637584481699","76.6505092131264","79.8670988654781","79.7873587929484","81.4777208782153","84.0128410914928","84.8086971628647","86.1914973021867","89.0646293110359","89.9288036095478","90.1209389716025","90.6686424047555","91.5060730547855","92.3410242281911","94.8942900881382","97.8140779640477","99.6504535846398","100","102.584023761138","105.613908961638","108.308875619877","110.142426012983","112.204705441503","113.092130779794","114.146665304872","",
"Fiji","FJI","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","6.09035353546388","6.12744249322667","6.21338139536631","6.15315698553008","6.34641181181382","6.85101086724002","7.02111302062183","6.76847810045456","6.9912378403769","7.4452650334413","7.9538725157626","8.22106382428138","9.43164604927369","10.9404690222635","14.1838490339191","17.6331694406192","19.0282083329493","19.0221136422102","19.8651517739182","21.4824433710617","25.2014204817511","25.4479435594392","28.5293252018905","30.4768367789162","31.393426517301","33.975057172421","35.0090778823965","37.5787478280076","40.3325243371446","41.4813142094059","44.2520458860639","46.9041288105901","49.8427344066584","53.449722232085","53.8995608186174","54.5231271800691","56.102112002309","58.0379788123653","62.3836182214291","66.6326254362266","63.523196988138","65.6582534422908","67.837460933062","73.1788686283309","74.8174259925948","79.918281833615","82.8953233392562","85.3449262222806","86.5021920179028","87.7051734967457","91.4149140780505","100","103.576514257425","107.327326038232","111.462288008594","116.062765881246","123.647530110575","127.350444123261","",
"France","FRA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","10.2688549525741","10.6176952070405","11.1138433233802","11.8267133432551","12.3171549466263","12.6539782312392","13.0201319594436","13.4343751937514","14.0052628947944","14.9257636169542","15.949858005367","16.8863125741713","18.030210712337","19.4535530491894","21.757375721298","24.7548230017299","27.426943783175","29.8374338739592","32.6059944064223","35.9645990404028","40.1640251740268","44.8561197430432","50.2798244364296","55.1235987295138","59.0132269688517","62.2313822174754","65.3683645974668","66.9636517604531","69.1081319800965","71.3720959767276","73.2756350800661","75.1487733404233","76.626743826644","77.8582345589813","78.5883160879386","79.4890406184532","80.588422008499","81.2953271640799","82.0935692890755","82.2722406997422","83.5891831256979","85.292414418433","87.0704717531854","88.6926249093742","90.1698127182744","91.9660198308453","94.0164432011183","96.4796692538105","98.8222129900883","98.9573651677287","100","101.060174163091","102.367429573206","103.164038405698","103.768073393042","104.99640856998","105.186447044062","106.233642754931","",
"Faroe Islands","FRO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","67.3125374925015","69.176052163604","72.0809248554913","75.4885538805137","79.2249730893434","83.2665330661323","85.7899807321773","88.3741648106904","90.6851768920734","92.8842842003926","94.4610263455835","95.0718046109529","98.0310875279002","97.1396133353819","98.1907076259306","99.3288887748693","99.3500425298079","98.9593184451667","100","102.087128706406","103.537749438224","106.933983458976","112.053522711772","117.953424763728","122.429883389809","124.048657107461","132.936379989312","133.994485732904","137.795936832143","130.155482223671","135.285509118195","133.686190615419","",
"Gabon","GAB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.50015696991988","5.68047664597181","5.75891951839408","4.58739362540848","6.12603265851551","5.93863075157559","6.18415905286948","6.56910654132143","6.99352830982659","7.34034611444425","7.30950201851866","7.78492413418918","7.21841764842126","9.7273702794744","16.0900887067403","16.7935868364982","19.2563554619104","21.1426464285229","21.7471303533104","25.8753915953805","35.3926457621606","39.0883694394873","45.6957224875357","47.0322502239004","52.68092558682","52.0086897035191","41.18577807832","41.5948695064601","42.682631248212","45.981155572587","53.0430064583134","47.0140839582503","47.1146315498614","46.8745915579392","68.6953903024075","69.6153009134435","79.0569991402757","79.8053027604374","65.6108112103813","78.202402368861","100.168943871362","100","100.855807814236","100.636829285193","108.451559387584","130.244328592559","143.097017734502","149.151970054441","179.696740910696","147.217390392974","171.602950348521","193.364311347594","187.67572144425","176.118791397535","174.619333032414","159.030764035844","152.240541659403","159.308439677967","",
"United Kingdom","GBR","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","5.50872227907102","5.69471638531966","5.90642535768604","6.02294703984901","6.26715240858393","6.56771466638251","6.85135184613519","7.04920728861326","7.345775227822","7.74624056088967","8.42812272227588","9.10295062100622","9.7591385719233","10.5818609825079","12.1727852807984","15.3106416991752","17.6246612943955","20.0439567655951","22.3410194584391","25.4854860174957","30.5059730985708","34.0295427646554","36.548503335311","38.4207909690227","40.3505616781357","42.554986352155","44.4111172785383","46.865647621487","49.7328432104844","53.6838636933591","57.9186143063235","61.6261296589179","63.6899152171052","65.4069162235686","66.2967176268116","73.4618680895664","76.4610018960154","77.1740536131759","78.0674244762334","78.7069194079038","80.3209616693028","81.013035305715","82.8192308937747","84.8160106825431","86.943208804793","89.2434139190466","91.9449865948446","94.3168401141652","96.9788268856977","98.4541650102849","100","102.011154952879","103.606065821528","105.578508943856","107.389548988492","107.879537455421","110.009449218588","112.169546236967","",
"Georgia","GEO","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","3.13400047213275E-05","3.1385666228994E-05","3.16494114593311E-05","3.16458087750534E-05","3.27731203370451E-05","3.26890582528053E-05","3.35797996038599E-05","3.31976864587747E-05","3.3220949022935E-05","3.38196552244704E-05","3.41196100704485E-05","3.42201678466221E-05","3.47122578258051E-05","3.4824912856427E-05","3.57781375058397E-05","3.61309401770895E-05","3.736043606414E-05","3.87118079856558E-05","3.76861583732625E-05","3.81834810664814E-05","3.63854380929836E-05","3.85007713629421E-05","3.94007741961841E-05","3.86413810343227E-05","4.078752628592E-05","4.98604881738559E-05","8.08890054750314E-05","0.00114078943557239","0.177328692063929","10.8908099111205","28.6128942055645","40.9257759622193","43.6014941988404","46.6257947479953","51.1609050410448","53.5550485595396","56.4346634576906","59.7754042464021","61.822452073328","67.0343055991871","72.3557247160237","78.4681530658865","85.8944927567081","94.1368829317528","92.1257121195341","100","109.453721820953","110.62620405935","109.78291180825","113.933237091305","120.640220337118","125.694026875924","133.352312566104","",
"Ghana","GHA","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.000431670585821492","0.000446653223780461","0.000455318965491575","0.000486033185161393","0.000534319688929764","0.000625189275889499","0.000676157925269774","0.000649934109703483","0.000731933158688219","0.000812715280938288","0.000836195880981039","0.000879527656677556","0.00101561309543343","0.00122769842002235","0.00152932837603329","0.00197992240451175","0.00253526390469997","0.00424024871658431","0.00734863489288434","0.0101374034875812","0.0153202660812723","0.0269075296051116","0.0344121954248925","0.0767602607478651","0.103866169748934","0.125312887508493","0.177575624139059","0.247187926936855","0.329755749736362","0.423057867360983","0.55491056452965","0.666122184912282","0.740395359305222","0.975524285836606","1.26943928729846","1.81587362380895","2.53927669048626","3.03337340051239","3.55051701063746","4.04656560091201","5.14845001915678","6.94103447565786","8.5248802966983","10.9718966664357","12.5463804194658","14.4237854370536","26.0716529250568","30.9282513577268","36.9315087360897","42.7174089618242","49.8066384050322","56.7371435378352","65.3641843568685","100","122.164000018454","138.764135487648","159.924806810774","176.481426108712","",
"Gibraltar","GIB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.02237979380146","5.1188801277833","6.22730395848164","7.61696254527989","8.93311130311008","11.2395218817294","14.1865485300649","14.2821314330934","14.4860805040586","15.3481961614227","15.5854743990207","15.808989843338","16.3345819134297","17.0251549994207","18.0977608687491","18.4149107929601","18.4946054401902","21.4372259912533","24.978995145569","31.8209530815175","63.8412661969363","72.5289359433073","84.6420607878254","86.1367377880293","100","108.999287189999","121.549746754646","126.825364982258","130.129310033282","134.011276025126","143.573114017149","163.651663861625","",
"Gambia, The","GMB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","0.939101950810806","1.01939249125378","0.930847905166975","0.997203127278953","1.08764084133182","1.14379963557125","1.17990685851697","1.16757083564246","1.41202777003456","1.59627742910392","1.78293319783987","2.18579411742522","2.32700422949451","2.57359555006162","2.56902523932438","2.60919263933912","2.98719729399578","3.06734654794426","3.34345700950996","4.66141802061558","6.55007492917882","7.7617085689771","8.5150715994691","9.68475057649938","10.8434857930452","25.3776465634284","25.8725184599521","27.2029668758687","28.2305307274479","29.3493773964993","31.8055004754219","29.9069921651552","31.5255051660104","30.7577031876092","31.4395961319247","32.0072184402562","35.3331988595393","39.8890406706565","46.6088853714383","48.2836891305823","49.2166384363392","51.3308245599876","52.3629592440017","55.0749035082524","57.4424143104754","59.5768839123408","62.2288711325379","100","107.908975772698","114.954566001549","122.285214613218","128.273379177545","",
"Guinea-Bissau","GNB","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","0.0289846704302818","0.0295085027463171","0.030976372369656","0.0342084170808374","0.037261322075429","0.039945271762264","0.040549919505524","0.0417931140425091","0.0444410757083414","0.0463431599428427","0.051689694206205","0.0526289166876675","0.0613349475359495","0.0756303250334135","0.120556115120303","0.159512021560526","0.339592823803311","0.659704759956048","1.1844658495169","2.36008755687432","3.07392052879296","5.16093941208955","8.51457923092147","12.6917368943056","15.6424998213178","22.6393959697314","31.5216717201598","42.2826014245779","45.6968515260986","51.3203363522943","92.8383224251989","99.1227163047225","100.903767554884","95.8466464733881","94.5174699850431","100","97.7272957119282","102.008758216045","114.73456150144","111.914204757717","115.232856006973","131.401839735687","130.284223992166","129.069780260838","128.87842509062","144.475277478011","153.283067821527","162.385930998352","",
"Equatorial Guinea","GNQ","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","","","","8.380426676344","9.59079730463806","13.4672063956134","16.8003095301852","21.1074337440958","32.2468368571976","31.3041296952303","31.7793798057487","33.0432408161008","31.4585328037222","34.7152858566357","35.9484118793937","30.4038365022137","29.5850260933692","36.8411521758725","39.6708599521787","39.9966356108473","34.7382084652863","23.7727751157456","33.0816294071566","54.4970295801088","47.9729027326629","47.2135443224009","47.5136439506185","55.5542655500287","88.514083907425","100","103.037653859356","123.48036450002","97.7591193863809","122.107527870652","142.92088612743","149.859383642668","148.251881361444","146.363385672281","116.808592573502","109.397901958847","123.293985156878","",
"Greece","GRC","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","0.91785965075408","0.931556763621068","0.974468004900466","0.988069473021539","1.024809409497","1.06587370495744","1.11761804397294","1.14488605769405","1.16480420166268","1.20428895861094","1.30052217008661","1.33921365732116","1.4067985035161","1.70096536746046","2.08845285139621","2.36245802755874","2.75071589760314","3.1290604154379","3.56049669831535","4.2779620838546","5.10101849131687","6.20345235418894","7.89158230276468","9.5182115645399","11.6044563981405","13.8123148457196","16.420356130181","18.9249004245742","22.0815492293045","25.2831470767856","30.5143813037433","36.5524886766044","41.9618235920994","48.0163890308268","53.3855282616468","58.6129516458831","63.0884608002664","67.2228875213811","70.6536537548858","73.2132473809263","74.3792931321694","76.9637891134846","79.5411304152748","82.2881424649038","84.8083497751631","86.708327762063","89.7388207658524","92.8102815955144","96.8425015273229","99.3311321646983","100","100.798356140921","100.425007065939","98.0627096308479","96.2661113417561","95.2799887543748","94.3688212474373","95.0006250302023","",
"Grenada","GRD","GDP deflator (base year varies by country)","NY.GDP.DEFL.ZS","","","","","","","","","","","","","","","","","","29.8354637557696","34.9890288529542","38.3555290495422","41.8264218487622","42.9593718473446","44.7480301082479","45.3715870708469","48.3717416326322","52.603342774671","54.883726018894","57.6604860656394","61.5591705492767","67.0972740692703","67.1079640826363","71.5840046375327","74.4556546312133","75.8579709085613","78.2784189149072","80.6683769566123","82.8247108461597","84.3028894418953","85.7679666531122","86.7298452494807","89.2129465405262","91.1258299704781","91.4649517086572","91.394457751984","93.2508144644411","95.5496991316503","100","102.31944372711","110.349196412176","110.338272064142","110.867572700705","111.116531475841","115.479547540143","118.854864769262","119.773983968379","123.080138391471","126.338339683812","127.645609814463","",
